1.00000 , 
1.00000 , 3.50000
0.00000 , 3.15000
1.00000 , 2.75000
0.00000 , 3.50000
0.00000 , 3.50000
0.00000 , 2.55000
1.00000 , 3.50000
0.00000 , 3.50000
0.16430 , 
0.00000 , 3.20000
0.00000 , 2.45000
0.00000 , 3.50000
1.00000 , 3.50000
1.00000 , 
0.00000 , 3.50000
1.00000 , 3.50000
0.00000 , 3.30000
0.00000 , 3.50000
1.00000 , 2.00000
0.00000 , 2.65000
1.00000 , 2.45000
0.00000 , 3.15000
1.00000 , 2.70000
1.00000 , 2.30000
1.00000 , 3.40000
0.00000 , 2.30000
0.00000 , 3.25000
0.00000 , 3.40000
0.00000 , 3.10000
0.00000 , 2.60000
1.00000 , 3.50000
0.00000 , 3.50000
1.00000 , 
0.00000 , 2.75000
0.00000 , 3.50000
0.00000 , 2.05000
1.00000 , 2.00000
1.00000 , 2.15000
0.93013 , 2.55000
0.00000 , 3.15000
1.00000 , 2.25000
0.00000 , 3.50000
0.00000 , 3.50000
0.00000 , 2.95000
0.00000 , 3.50000
0.00000 , 2.45000
0.00000 , 3.25000
1.00000 , 3.50000
0.00000 , 3.50000
0.00000 , 2.85000
1.00000 , 
0.00000 , 3.50000
1.00000 , 3.50000
1.00000 , 3.50000
1.00000 , 2.80000
0.00000 , 3.50000
