1.00000 , 2.90000
0.00000 , 3.05000
1.00000 , 2.70000
0.00000 , 3.30000
1.00000 , 3.50000
1.00000 , 3.50000
1.00000 , 1.95000
1.00000 , 3.45000
1.00000 , 1.90000
1.00000 , 3.50000
1.00000 , 3.15000
0.00000 , 2.90000
0.00000 , 3.50000
1.00000 , 2.30000
0.07200 , 3.15000
0.00000 , 3.50000
0.00000 , 2.30000
1.00000 , 
0.00000 , 3.20000
0.00000 , 2.65000
1.00000 , 3.30000
0.00000 , 3.50000
0.00000 , 3.50000
1.00000 , 3.50000
0.00000 , 3.50000
0.00000 , 2.80000
0.00000 , 
0.00000 , 3.15000
0.00000 , 3.50000
1.00000 , 2.25000
0.00000 , 3.50000
0.00000 , 3.50000
0.00000 , 3.15000
0.00000 , 3.50000
1.00000 , 3.50000
0.25983 , 3.50000
0.00000 , 3.50000
1.00000 , 3.50000
1.00000 , 3.50000
1.00000 , 2.80000
0.00000 , 
1.00000 , 2.35000
1.00000 , 3.50000
1.00000 , 3.50000
1.00000 , 2.90000
1.00000 , 3.45000
1.00000 , 1.90000
1.00000 , 3.35000
0.00000 , 
1.00000 , 2.50000
1.00000 , 
0.00000 , 
0.00000 , 2.85000
1.00000 , 3.50000
1.00000 , 3.50000
0.00000 , 3.30000
1.00000 , 2.50000
