0.00000 , 3.50000
1.00000 , 3.50000
1.00000 , 3.50000
1.00000 , 3.15000
1.00000 , 3.50000
1.00000 , 3.50000
1.00000 , 3.50000
1.00000 , 3.45000
1.00000 , 3.50000
1.00000 , 3.50000
1.00000 , 3.35000
1.00000 , 3.20000
1.00000 , 3.50000
1.00000 , 
1.00000 , 3.50000
1.00000 , 3.50000
0.00000 , 3.50000
1.00000 , 3.50000
1.00000 , 3.50000
0.00000 , 3.50000
1.00000 , 3.50000
0.53590 , 3.50000
1.00000 , 3.50000
0.00000 , 3.50000
1.00000 , 3.50000
1.00000 , 3.25000
1.00000 , 3.50000
1.00000 , 3.50000
1.00000 , 3.50000
1.00000 , 
0.00000 , 3.20000
0.00000 , 3.50000
1.00000 , 3.50000
1.00000 , 3.50000
1.00000 , 3.20000
1.00000 , 3.50000
0.00000 , 3.50000
1.00000 , 3.50000
1.00000 , 3.50000
1.00000 , 3.50000
0.00000 , 3.50000
1.00000 , 3.50000
1.00000 , 3.00000
1.00000 , 3.30000
0.00000 , 3.50000
1.00000 , 3.50000
1.00000 , 3.50000
1.00000 , 
1.00000 , 3.50000
